cano_smiles,FDA_APPROVED,CT_TOX,group
O=C1N(C)[C@@H]([C@H](O)[C@@H](C\C=C\C)C)C(=O)N[C@@H](CC)C(=O)N(CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H]1C(C)C)C,1,1,train
O1[C@H](CCC[C@H](O[C@@H]2O[C@H](C)[C@@H]([NH+](C)C)CC2)[C@@H](C)C(=O)C=2[C@H]([C@H]3[C@H]([C@H]4[C@@H](C[C@@H](O[C@@H]5O[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]5OC)C4)C(=C3)C)C=2)CC1=O)CC,1,0,train
Oc1cc([N+](CC)(C)C)ccc1,1,0,train
O(C(=O)C(O)(C1CCCCC1)c1ccccc1)CC[N+](CC)(CC)C,1,0,train
O1c2c(cccc2)C(c2c1cccc2)C(OCC[N+](CC)(CC)C)=O,1,0,train
OC(CC[N+](CC)(CC)CC)(C1CCCCC1)c1ccccc1,1,0,train
O(CC[N+](CC)(CC)CC)c1c(OCC[N+](CC)(CC)CC)cccc1OCC[N+](CC)(CC)CC,1,0,train
Clc1ccccc1C[N+](CCNC(=O)C(=O)NCC[N+](Cc1ccccc1Cl)(CC)CC)(CC)CC,1,0,train
O=C(C([NH+](CC)CC)C)c1ccccc1,1,0,train
S1c2c(N(c3c1cccc3)CC([NH+](CC)CC)C)cccc2,1,0,train
O(C(=O)C(O)(C1CCCCC1)c1ccccc1)CC#CC[NH+](CC)CC,1,0,train
O=C(Nc1c(cccc1C)C)C[NH+](CC)CC,1,0,train
O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@](O)(C(=O)COC(=O)C[NH+](CC)CC)[C@]4(C[C@@H]3O)C)CCC2=C1)C,1,0,train
Clc1cc2nccc(Nc3cc(C[NH+](CC)CC)c(O)cc3)c2cc1,1,0,train
Clc1cc2[nH+]ccc(NC(CCC[NH+](CC)CC)C)c2cc1,1,0,train
Clc1cc2c(N(CC[NH+](CC)CC)C(=O)CN=C2c2ccccc2F)cc1,1,0,train
Fc1cc\2c(NC(=O)/C/2=C\c2[nH]c(C)c(C(=O)NCC[NH+](CC)CC)c2C)cc1,1,0,train
Clc1cc(C(=O)NCC[NH+](CC)CC)c(OC)cc1N,1,0,train
O=C(NCC[NH+](CC)CC)c1ccc(N)cc1,1,0,train
O(C(=O)C1(CCCCC1)C1CCCCC1)CC[NH+](CC)CC,1,0,train
O(C(=O)c1ccc(N)cc1)CC[NH+](CC)CC,1,0,train
Clc1cc(N)ccc1C(OCC[NH+](CC)CC)=O,1,0,train
Cl\C(=C(/c1ccc(OCC[NH+](CC)CC)cc1)\c1ccccc1)\c1ccccc1,1,0,train
Clc1cc2[nH+]ccc(NC(CCC[NH+](CCO)CC)C)c2cc1,1,0,train
O1[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3OC[C@@](O)(C)[C@H]([NH2+]C)[C@H]3O)[C@H]([NH2+]CC)C[C@@H]2[NH3+])[C@H]([NH3+])CC=C1C[NH3+],1,0,train
s1c2S(=O)(=O)[C@H](C[C@H]([NH2+]CC)c2cc1S(=O)(=O)N)C,1,0,train
s1c2S(=O)(=O)N(C[C@H]([NH2+]CC)c2cc1S(=O)(=O)N)CCCOC,1,0,train
S(=O)(C)c1ccc(cc1)\C=C\1/c2c(cc(F)cc2)C(CC(=O)[O-])=C/1C,1,0,train
O=C1N(C)C(=O)NC(=O)C1(C(C#CCC)C)CC=C,1,0,train
Cl\C=C\C(O)(CC)C#C,1,0,train
Oc1cc(ccc1O)C(O)C([NH2+]C(C)C)CC,1,0,train
O1[C@@H](C[C@@H](O)CC1=O)CC[C@@H]1[C@@H]2C(=C[C@@H](C[C@@H]2OC(=O)C(CC)(C)C)C)C=C[C@@H]1C,1,0,train
O1C(NC(=O)C2CC3C([NH+](C2)C)Cc2c4c3cccc4[nH]c2)(C(C)C)C(=O)N2C(C(CC)(C)C)C(=O)N3C(CCC3)C12O,1,0,train
O(CC(C(CC)C)(COC(=O)N)C)C(=O)N,1,0,train
Clc1c(Cl)c(OCC(=O)[O-])ccc1C(=O)C(CC)=C,1,0,train
O=C1NC(=O)NC(=O)C1(C(CC)C)CC=C,1,0,train
S1CC(N=C1C([NH3+])C(CC)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)[O-])C(=O)NC(C(CC)C)C(=O)NC1CCCCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCC[NH3+])C(CC)C)Cc1ccccc1)CC1[NH+]=CN=C1)CC(=O)[O-])CC(=O)N,1,0,train
S1SCC(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C([NH3+])C1)Cc1ccc(O)cc1)C(CC)C)C(O)C)CC(=O)N)C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)NCC(=O)N,1,0,train
O=C1N[C@@H](CC(C)C)C(=O)N[C@@H](CC[NH3+])C(=O)N[C@@H](CC[NH3+])C(=O)N[C@@H]([C@H](O)C)C(=O)NCC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CCCC(CC)C)CC[NH3+])[C@H](O)C)CC[NH3+])C(=O)N[C@@H](CC[NH3+])C(=O)N[C@@H]1CC(C)C,1,0,train
O=C1NC(CC(C)C)C(=O)NC(CC[NH3+])C(=O)NC(CC[NH3+])C(=O)NC(C(O)C)C(=O)NCCC(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CCCCC(CC)C)CC[NH3+])C(O)C)CC[NH3+])C(=O)NC(CC[NH3+])C(=O)NC1Cc1ccccc1,1,0,train
Clc1cc(Cl)ccc1[C@@]1(O[C@H](CO1)COc1ccc(N2CCN(CC2)c2ccc(N3C=NN(C(CC)C)C3=O)cc2)cc1)Cn1ncnc1,1,0,train
O1c2c(cccc2)C([O-])=C(C(CC)c2ccccc2)C1=O,1,0,train
Ic1c(CC(CC)C(=O)[O-])c(I)cc(I)c1N,1,0,train
O=C([O-])CCC([NH3+])C=C,1,0,train
O=C1C=C2CCC3C([C@]2(C=C1)C)[C@@H](O)C[C@]1(C3C[C@@H](C)[C@@]1(C(=O)CC)C)C,1,0,train
O=C(C(CC([NH+](C)C)C)(c1ccccc1)c1ccccc1)CC,1,0,train
O(C(=O)C1(N(C(=O)CC)c2ccccc2)CC[NH+](CC1)CCC(OC)=O)C,1,0,train
s1cccc1CC[NH+]1CCC(N(C(=O)CC)c2ccccc2)(CC1)COC,1,0,train
O=C1N(N=NN1CC)CC[NH+]1CCC(N(C(=O)CC)c2ccccc2)(CC1)COC,1,0,train
O=C(N(C1CC[NH+](CC1)CCc1ccccc1)c1ccccc1)CC,1,0,train
O1CCc2c3c(CC[C@H]3CCNC(=O)CC)ccc12,1,0,train
O([C@@]([C@H](C[NH+](C)C)C)(Cc1ccccc1)c1ccccc1)C(=O)CC,1,0,train
ClCC(=O)[C@]1(OC(=O)CC)[C@@]2([C@H]([C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C2)C[C@@H]1C)C,1,0,train
ClCC(=O)[C@@]1(OC(=O)CC)[C@H](CC2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC12C)C,1,0,train
O([C@]([C@@H](C[NH+](C)C)C)(Cc1ccccc1)c1ccccc1)C(=O)CC,1,0,train
O=C1C[C@@H]2CC[C@H]3[C@@H]4CC[C@H](OC(=O)CC)[C@]4(CC[C@@H]3[C@]2(C[C@H]1C)C)C,1,0,train
O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@H](OC(=O)CC)[C@]4(CC3)C)CCC2=C1)C,1,0,train
P(OC(OC(=O)CC)C(C)C)(=O)(CCCCc1ccccc1)CC(=O)N1C[C@@H](C[C@H]1C(=O)[O-])C1CCCCC1,1,0,train
Cl[C@H]1[C@@H]2[C@@H]([C@@]3(C(=CC(=O)C=C3)C1)C)[C@@H](O)C[C@]1([C@H]2C[C@@H](C)[C@]1(OC(=O)CC)C(=O)COC(=O)CC)C,1,0,train
Cl[C@@]12[C@H]([C@@H]3C[C@H](C)[C@](OC(=O)CC)(C(=O)COC(=O)CC)[C@]3(C[C@@H]1O)C)CCC1=CC(=O)C=C[C@@]12C,1,0,train
O=C1C=C2CC[C@@H]3[C@@H]([C@]2(C=C1)C)[C@@H](O)C[C@]1([C@H]3CC[C@]1(OC(OCC)=O)C(=O)COC(=O)CC)C,1,0,train
O(C(=O)CC)CCNC(=O)C[n+]1ccccc1,1,0,train
O=C1C(CC)(CC)C(=O)NCC1C,1,0,train
O=C1N(C)C(=O)NC1(CC)c1ccccc1,1,0,train
O1C(CC)(C)C(=O)N(C)C1=O,1,0,train
S1CC(=O)NC(=O)C1(CC)c1ccccc1,1,0,train
O=C1N(C)C(=O)NC(=O)C1(CC)CC,1,0,train
O=C1NC(=O)CCC1(CC)c1ccc(N)cc1,1,0,train
O=C1NC(=O)CCC1(CC)c1ccccc1,1,0,train
Clc1c(CC)c(C(O[C@H]2[C@H](O)[C@H](OC)[C@@H](O[C@@H]2C)OC\C\2=C/C=C/C[C@H](O)/C(=C/[C@H](CC)[C@@H](O[C@@H]3OC(C)(C)[C@@H](OC(=O)C(C)C)[C@H](O)[C@@H]3O)/C(=C/C(=C/C[C@H](OC/2=O)[C@H](O)C)/C)/C)/C)=O)c(O)c(Cl)c1[O-],1,0,train
S(=O)([O-])(=NC(=O)NC1CCC(CC1)C)c1ccc(cc1)CCNC(=O)N1CC(C)=C(CC)C1=O,1,0,train
s1cc(nc1N)/C(=N/O)/C(=O)N[C@H]1[C@H]2SCC(C=C)=C(N2C1=O)C(=O)[O-],1,0,train
s1cc(nc1N)/C(=N/OCC(=O)[O-])/C(=O)N[C@H]1[C@H]2SCC(C=C)=C(N2C1=O)C(=O)[O-],1,0,train
O(C)c1cc2N([C@@H]3[C@@]4([C@H]5N(CC=C[C@@]5(CC)[C@@H](OC(=O)C)[C@]3(O)C(OC)=O)CC4)c2cc1[C@@]1(c2[nH]c3c(c2CN2CC(=C[C@@H](C1)C2)CC)cccc3)C(OC)=O)C,0,1,train
S=C(N)c1cc(ncc1)CC,1,0,train
S1C(Cc2ccc(OCCc3ncc(cc3)CC)cc2)C(=O)[N-]C1=O,1,0,train
O1CCc2c([nH]c3c2cccc3CC)C1(CC(=O)[O-])CC,1,0,train
S1C(Cc2ccc(OCCc3ncc(cc3)CC)cc2)C(=O)NC1=O,0,1,train
O=C(N[C@H](C(=O)N[C@@H](C(C)(C)C)C(=O)N1C[C@H]2[C@H](CCC2)[C@H]1C(=O)N[C@H](C(=O)C(=O)NC1CC1)CCC)C1CCCCC1)c1nccnc1,1,0,train
O(CC)C(=O)[C@@H]([NH2+][C@H](C(=O)N1[C@@H]2[C@H](C[C@H]1C(=O)[O-])CCCC2)C)CCC,1,0,train
S(C)[C@H]1O[C@H]([C@H](NC(=O)[C@H]2[NH+](C[C@@H](C2)CCC)C)[C@H](O)C)[C@H](O)[C@H](O)[C@H]1O,1,0,train
ClC(C(NC(=O)[C@H]1[NH+](C[C@@H](C1)CCC)C)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O)C,1,0,train
S(=O)([O-])(=Nc1cc(ccc1)[C@@H](CC)C=1C(O[C@@](CC=1[O-])(CCc1ccccc1)CCC)=O)c1ncc(cc1)C(F)(F)F,1,0,train
O=C1Nc2c(C1)c(ccc2)CC[NH+](CCC)CCC,1,0,train
s1cccc1CC[NH+](CCC)[C@H]1CCc2c(C1)cccc2O,1,0,train
S(C[C@@H]1C[C@H]2[C@H]([NH+](C1)CCC)Cc1c3c2cccc3[nH]c1)C,1,0,train
O1[C@@H]2[C@]34CC[NH+]([C@H](Cc5c3c1c(O)cc5)[C@]4(O)CCC2=O)CC=C,1,0,train
Oc1cc2[C@@]34[C@H]([C@H]([NH+](CC3)CC=C)Cc2cc1)CCCC4,1,0,train
O=C(Nc1c(cccc1C)C)[C@H]1[NH+](CCCC1)CCC,1,0,train
s1c2C[C@@H]([NH2+]CCC)CCc2nc1N,1,0,train
s1cc(C)c(NC(=O)C([NH2+]CCC)C)c1C(OC)=O,1,0,train
O=C(Nc1ccccc1C)C([NH2+]CCC)C,1,0,train
O(CC(O)C[NH2+]CCC)c1ccccc1C(=O)CCc1ccccc1,1,0,train
O(CC(CCC)(COC(=O)N)C)C(=O)N,1,0,train
O(CC(CCC)(COC(=O)N)C)C(=O)NC(C)C,1,0,train
SC1=[NH+]C(=O)C(C(CCC)C)(CC=C)C(=O)N1,1,0,train
O=C1NC(=O)NC(=O)C1(C(CCC)C)CC,1,0,train
O=C1NC(=O)NC(=O)C1(C(CCC)C)CC=C,1,0,train
S=C1NC(=O)C(C(CCC)C)(CC)C(=O)N1,1,0,train
O=C([O-])C(CCC)CCC,1,0,train
Ic1c(CC(CC)C(=O)[O-])c(I)cc(I)c1NC(=O)CCC,1,0,train
O(CC(O)C[NH2+]C(C)C)c1ccc(NC(=O)CCC)cc1C(=O)C,1,0,train
F[C@@]12[C@H]([C@@H]3CC[C@](OC(=O)CCC)(C(=O)COC(=O)C)[C@]3(C[C@@H]1O)C)C[C@H](F)C1=CC(=O)C=C[C@@]12C,1,0,train
O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@](OC(=O)CCC)(C(=O)COC(=O)CC)[C@]4(C[C@@H]3O)C)CCC2=C1)C,1,0,train
Clc1c(cccc1Cl)C1C(C(OCOC(=O)CCC)=O)=C(NC(C)=C1C(OC)=O)C,1,0,train
S(=O)(=O)(N1CC[NH+](CC1)C)c1cc(C=2NC(=O)c3n(nc(c3N=2)CCC)C)c(OCC)cc1,1,0,train
O1C(COC(=O)c2n(Cc3ccc(cc3)-c3ccccc3-c3n[n-]nn3)c(nc2C(O)(C)C)CCC)=C(OC1=O)C,1,0,train
S(=O)(=O)(N1CC[NH+](CC1)CC)c1cc(C2=NC(=O)c3n(N2)c(nc3C)CCC)c(OCC)cc1,1,0,train
O=C([O-])c1ccccc1-c1ccc(cc1)Cn1c2c(nc1CCC)c(cc(c2)-c1nc2c(n1C)cccc2)C,1,0,train
O1[C@@]2([C@H](OC1CCC)C[C@H]1[C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@@H](O)C[C@@]12C)C(=O)CO,1,0,train
Clc1cc(Cl)cc2c1cc(c1c2cc(cc1)C(F)(F)F)C(O)CC[NH+](CCCC)CCCC,1,0,train
O=C(Nc1c(cccc1C)C)[C@H]1[NH+](CCCC1)CCCC,1,0,train
O=C(Nc1c(cccc1C)C)C1[NH+](CCCC1)CCCC,1,0,train
FC(F)(CCCC)[C@@]1(O[C@H]2[C@H](CC1)[C@H](CCCCCCC(=O)[O-])C(=O)C2)O,1,0,train
O=C1C[C@@H](O)[C@H](\C=C\CC(O)(CCCC)C)[C@H]1CCCCCCC(OC)=O,1,0,train
O(C)c1ccc(cc1)\C=C\C(OCC(CCCC)CC)=O,1,0,train
O(C(=O)C(=C(c1ccccc1)c1ccccc1)C#N)CC(CCCC)CC,1,0,train
O=C(N([C@@H](C(C)C)C(=O)[O-])Cc1ccc(cc1)-c1ccccc1-c1nnn[n-]1)CCCC,1,0,train
F[C@@]12[C@H]([C@@H]3C[C@H](C)[C@](OC(=O)CCCC)(C(=O)CO)[C@]3(C[C@@H]1O)C)CCC1=CC(=O)C=C[C@@]12C,1,0,train
O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@](OC(=O)CCCC)(C(=O)CO)[C@]4(C[C@@H]3O)C)CCC2=C1)C,1,0,train
Oc1cc2CC[C@H]3[C@@H]4CC[C@H](OC(=O)CCCC)[C@]4(CC[C@@H]3c2cc1)C,1,0,train
FC(F)(F)C(=O)NC1CC(OC(C)C1O)O[C@@H]1c2c(C[C@](O)(C1)C(=O)COC(=O)CCCC)c([O-])c1c(C(=O)c3c(cccc3OC)C1=O)c2[O-],1,0,train
s1cccc1C\C(=C/c1n(Cc2ccc(cc2)C(=O)[O-])c([nH+]c1)CCCC)\C(=O)[O-],1,0,train
S(=O)(=O)(Nc1cc2c(oc(CCCC)c2C(=O)c2ccc(OCCC[NH+](CCCC)CCCC)cc2)cc1)C,1,0,train
Ic1cc(cc(I)c1OCC[NH+](CC)CC)C(=O)c1c2c(oc1CCCC)cccc2,1,0,train
O[C@H]1C[C@@H](O)[C@H](\C=C\[C@@H](O)CCCCC)[C@H]1C\C=C/CCCC(=O)[O-],1,0,train
O=C1C[C@@H](O)[C@H](\C=C\[C@@H](O)CCCCC)[C@H]1C\C=C/CCCC(=O)[O-],1,0,train
O(CC(=O)[O-])c1c2c(C[C@@H]3[C@@H](C[C@H](O)[C@H]3CC[C@H](O)CCCCC)C2)ccc1,1,0,train
P(=O)([O-])([O-])C(P(=O)([O-])[O-])(O)CC[NH+](CCCCC)C,1,0,train
O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@](OC(=O)CCCCC)(C(=O)C)[C@]4(CC3)C)CCC2=C1)C,1,0,train
O1c2c([C@H]3[C@@H](CCC(=O)C3)C1(C)C)c(O)cc(c2)C(CCCCCC)(C)C,1,0,train
O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@H](OC(=O)CCCCCC)[C@]4(CC3)C)CCC2=C1)C,1,0,train
S1c2c(N(c3c1cccc3)CCC[NH+]1CCN(CC1)CCOC(=O)CCCCCC)cc(cc2)C(F)(F)F,1,0,train
S(=O)(=O)(Nc1ccc(cc1)C(O)CCC[NH+](CCCCCCC)CC)C,1,0,train
O[C@@H]1C[C@H](O)[C@H](C\C=C/CCCC(OC(C)C)=O)[C@H]1CCC(=O)CCCCCCC,1,0,train
O(C(=O)CCCCCCC)CC(O)CO,1,0,train
O=C([O-])CCCCCCC\C=C/CCCCCCCC,1,0,train
OCC([NH3+])(CCc1ccc(cc1)CCCCCCCC)CO,1,0,train
O[C@H]1[C@H](O)[C@@H](O)C[NH+](CCCCCCCCC)[C@@H]1CO,1,0,train
O=C1CC[C@@H]2[C@@H]3[C@H]([C@@H]4CC[C@H](OC(=O)CCCCCCCCC)[C@]4(CC3)C)CCC2=C1,1,0,train
S1c2c(N(c3c1cccc3)CCC[NH+]1CCN(CC1)CCOC(=O)CCCCCCCCC)cc(cc2)C(F)(F)F,1,0,train
O(CCOCCOCCOCCOCCOCCOCCOCCOCCO)c1ccc(cc1)CCCCCCCCC,1,0,train
O1[C@@H](C[C@@H](OC(=O)[C@@H](NC=O)CC(C)C)CCCCCCCCCCC)[C@H](CCCCCC)C1=O,1,0,train
O(C(=O)CCCCCCCCCCC)CCNC(=O)C[n+]1ccccc1,1,0,train
P(OCC[N+](C)(C)C)(OC[C@H](OC(=O)CCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCC)(=O)[O-],1,0,train
ClC(C(NC(=O)[C@H]1[NH+](C[C@@H](C1)CCC)C)[C@H]1O[C@H](SC)[C@H](OC(=O)CCCCCCCCCCCCCCC)[C@@H](O)[C@H]1O)C,1,0,train
Fc1cc2onc(c2cc1)C1CC[NH+](CC1)CCC=1C(=O)N2C(=NC=1C)[C@H](OC(=O)CCCCCCCCCCCCCCC)CCC2,1,0,train
O(C(=O)CCCCCCCCCCCCCCC)C\C=C(\C=C\C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)/C,1,0,train
P(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)(OCC[N+](C)(C)C)(=O)[O-],1,0,train
OCCCCCCCCCCCCCCCCCCCCCC,1,0,train
S(OCCCCCCCCCCCCCC)(=O)(=O)[O-],1,0,train
O(CCCCCCCCCCCC)CCOCCOCCOCCOCCOCCOCCOCCOCCO,1,0,train
Clc1c2Oc3cc4[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H]([NH2+]C)CC(C)C)[C@H](O)c(c1)cc2)CC(=O)N)C(=O)N[C@@H]1c2cc(-c5c(cc(O)c(C[NH2+]CP(=O)([O-])[O-])c5O)[C@H](NC(=O)[C@@H](NC1=O)[C@H](O)c1cc(Cl)c(Oc(c4)c3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@@H](O)[C@@]([NH2+]CCNCCCCCCCCCC)(C3)C)cc1)C(=O)[O-])c(O)cc2,1,0,train
O(C(=O)CCN(C(=O)c1cc2nc(n(c2cc1)C)CNc1ccc(cc1)/C(=[NH+]\C(OCCCCCC)=O)/N)c1ncccc1)CC,1,0,train
O(C(=O)CCC(=O)C[NH3+])CCCCCC,1,0,train
O(C)c1cc2c([nH]cc2\C=N\NC(=[NH2+])NCCCCC)cc1,1,0,train
FC1=CN([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)C(=O)N=C1NC(OCCCCC)=O,1,0,train
S(Oc1cc(ccc1O)[C@H](O)[C@@H](O)[C@@H]1NC(=O)[C@H]2N(C[C@H](O)C2)C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c2ccc(cc2)-c2noc(c2)-c2ccc(OCCCCC)cc2)C[C@@H](O)[C@@H](O)NC(=O)[C@H]2N(C[C@H](C)[C@@H]2O)C(=O)[C@@H](NC1=O)[C@H](O)CC(=O)N)[C@H](O)C)(=O)(=O)[O-],1,0,train
O(CCCCC)c1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)C(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@H]2N(C[C@H](C)[C@@H]2O)C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]2N(C[C@H](O)C2)C(=O)[C@@H](NC1=O)[C@H](O)C)[C@H](O)[C@@H](O)c1ccc(O)cc1)[C@H](O)C,1,0,train
O(c1ccc(cc1)CN1CCC2(N(CCCC)C(=O)[C@H](NC2=O)[C@H](O)C2CCCCC2)CC1)c1ccc(cc1)C(O)=O,0,1,train
S(=O)(=O)(N)c1cc(cc(NCCCC)c1Oc1ccccc1)C(=O)[O-],1,0,train
O(C(=O)c1ccc(NCCCC)cc1)CCOCCOCCOCCOCCOCCOCCOCCOCCOC,1,0,train
O(CCCC)c1nc2c(cccc2)c(c1)C(=O)NCC[NH+](CC)CC,1,0,train
O(CCCC)c1cc(ccc1N)C(OCC[NH+](CC)CC)=O,1,0,train
O(CCCC)c1ccc(cc1)C(=O)CC[NH+]1CCCCC1,1,0,train
O1c2cc(CCC)c(cc2OC1)COCCOCCOCCCC,1,0,train
Clc1ccc(S(=O)([O-])=NC(=O)NCCC)cc1,1,0,train
IC1=CN(C=C(I)C1=O)CC(OCCC)=O,1,0,train
O(CCC)c1cc(N)ccc1C(OCC[NH+](CC)CC)=O,1,0,train
O(CCC)c1ccc(cc1N)C(OCC[NH+](CC)CC)=O,1,0,train
Clc1ccc(cc1)-c1cc2c([nH]cc2C(=O)c2c(F)c(NS(=O)(=O)CCC)ccc2F)nc1,0,1,train
Clc1ccc(cc1)-c1cc2c([nH]cc2C(=O)c2c(F)c(NS(=O)(=O)CCC)ccc2F)nc1,1,0,train
S(CCC)c1nc(N[C@@H]2C[C@H]2c2cc(F)c(F)cc2)c2nnn(c2n1)[C@@H]1C[C@H](OCCO)[C@@H](O)[C@H]1O,1,0,train
O(C(=O)N(CC)C)c1cc(ccc1)[C@@H]([NH+](C)C)C,1,0,train
O=C(N(CC)c1cc(ccc1)C=1n2ncc(c2N=CC=1)C#N)C,1,0,train
O=C(N(CC)c1ccccc1C)\C=C\C,1,0,train
Oc1cc(cc([N+](=O)[O-])c1[O-])\C=C(\C(=O)N(CC)CC)/C#N,1,0,train
O=C(N(CC)CC)[C@@]1(C[C@@H]1C[NH3+])c1ccccc1,1,0,train
O(C(=O)C)C1CC2[NH+](CC1C(=O)N(CC)CC)CCc1cc(OC)c(OC)cc12,1,0,train
O=C(N(CC)CC)N1CC[NH+](CC1)C,1,0,train
S(=O)(=O)([O-])c1ccc(S(=O)(=O)[O-])cc1C(c1ccc(N(CC)CC)cc1)=C1C=CC(=[N+](CC)CC)C=C1,1,0,train
O=C(Nc1c(cccc1C)C)CN(CC)CC,0,1,train
S(=O)(=O)(CCN(CC)CC)[C@H]1C2N(CC1)C(=O)c1nc(oc1)CC(=O)C[C@H](O)\C=C(\C=C\CNC(=O)\C=C\[C@@H](C)[C@H](OC2=O)C(C)C)/C,1,0,train
O=C1N(CC)C(=O)NC1c1ccccc1,1,0,train
O1c2c(OC1)cc1N(N=C(C(=O)[O-])C(=O)c1c2)CC,1,0,train
O1CC[NH+](CC1)CCC1CN(CC)C(=O)C1(c1ccccc1)c1ccccc1,1,0,train
Fc1cc2c(N(C=C(C(=O)[O-])C2=O)CC)cc1N1CC[NH2+]CC1,1,0,train
Fc1cc2c(nc1N1CC[NH2+]CC1)N(C=C(C(=O)[O-])C2=O)CC,1,0,train
O=C1c2ccc(nc2N(C=C1C(=O)[O-])CC)C,1,0,train
S(=O)([O-])(=NC1=NC(=O)N(C=C1)CC)c1ccc(N)cc1,1,0,train
O=C1N(CCC1)C=C,1,0,train
S1[C@H]2N(C(C(=O)[O-])=C(C1)CSc1nnnn1C)C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(CC)C(=O)C1=O)c1ccc(O)cc1,1,0,train
S1[C@H]2N([C@@H](C(=O)[O-])C1(C)C)C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(CC)C(=O)C1=O)c1ccccc1,1,0,train
Clc1ccc(cc1)C[C@@H](NC(=O)[C@H](NC(=O)C)Cc1cc2c(cc1)cccc2)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CCCC[NH+]=C(NCC)NCC)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC[NH+]=C(NCC)NCC)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(=O)N)C)CO,1,0,train
Oc1ccc(cc1)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]1NC(=O)CC1)Cc1[nH]cnc1)Cc1c2c([nH]c1)cccc2)CO)C(=O)N[C@H](Cc1ncn(c1)Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N1CCC[C@H]1C(=O)NCC,1,0,train
O[C@H]1C[C@@H](O)[C@H](\C=C\[C@@H](O)CCc2ccccc2)[C@H]1C\C=C/CCCC(=O)NCC,1,0,train
OCC,1,0,train
s1cc(nc1SC=1CS[C@H]2N(C=1C(=O)[O-])C(=O)[C@H]2NC(=O)\C(=N/OCC)\c1nc(sn1)NP(=O)([O-])[O-])-c1cc[n+](cc1)C,1,0,train
Oc1cc(ccc1O)C[C@]([NH3+])(C(OCC)=O)C,1,0,train
O(CC)C(=O)[C@@H]([NH2+][C@H](C(=O)N1[C@@H]2[C@H](C[C@H]1C(=O)[O-])CCC2)C)CCc1ccccc1,1,0,train
O(CC)C(=O)[C@@H]([NH2+][C@H](C(=O)N1CCC[C@H]1C(=O)[O-])C)CCc1ccccc1,1,0,train
Clc1ccc(OC(C(OCC)=O)(C)C)cc1,1,0,train
O(C(=O)C1(CC[NH+](CC1)C)c1ccccc1)CC,1,0,train
O(C(=O)C1(CC[NH+](CC1)CCC(C#N)(c1ccccc1)c1ccccc1)c1ccccc1)CC,1,0,train
O(C(=O)C1(CC[NH+](CC1)CCc1ccc(N)cc1)c1ccccc1)CC,1,0,train
