,CMPD_CHEMBLID,exp,smiles,cano_smiles
124,CHEMBL1163803,4.3000002,Fc1c(CNC(=O)N(CC)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)c(F)ccc1,CCN(C(=O)NCc1c(F)cccc1F)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1
125,CHEMBL598194,2.8800001,Clc1ccc(CNC(=O)C2(N)CCN(c3ncnc4[nH]ccc34)CC2)cc1,NC1(C(=O)NCc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1
126,CHEMBL42,3.0799999,Clc1cc2N=C(N3CCN(C)CC3)c3c(Nc2cc1)cccc3,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1
127,CHEMBL2178954,1.0,O=C(O)CC1CCC(c2ccc(-c3nc(C(=O)N)c(C)nc3)cc2)CC1,Cc1ncc(-c2ccc(C3CCC(CC(=O)O)CC3)cc2)nc1C(N)=O
128,CHEMBL373250,2.4000001,Fc1c(-c2n3N=C(OCc4n(C)ncn4)C(C(C)(C)C)=Cc3nn2)cc(F)cc1,Cn1ncnc1COc1nn2c(-c3cc(F)ccc3F)nnc2cc1C(C)(C)C
129,CHEMBL1169388,1.89,FC(F)(F)c1ccc(O[C@@H](CCNC)c2ccccc2)cc1,CNCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1
130,CHEMBL2171046,1.52,Clc1c(OC2CCN(C3CCN(C(=O)NS(=O)(=O)c4ccc(C)cc4)CC3)CC2)ccc(Cl)c1,Cc1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)cc4Cl)CC3)CC2)cc1
131,CHEMBL144960,3.3299999,O(Cc1ccccc1)c1cc2OC=CC(=O)c2cc1,O=c1ccoc2cc(OCc3ccccc3)ccc12
132,CHEMBL271023,0.79000002,[SH0](=O)(c1ccccc1)C1=Nn2nnnc2C=C1,O=S(c1ccccc1)c1ccc2nnnn2n1
133,CHEMBL90531,3.2,FC(F)C1(C(F)F)Oc2c(N(c3[n+]([O-])cccc3)C1)cc([N+](=O)[O-])cc2,O=[N+]([O-])c1ccc2c(c1)N(c1cccc[n+]1[O-])CC(C(F)F)(C(F)F)O2
134,CHEMBL645,0.1,O(C(C)C)CCOCc1ccc(OCC(O)CNC(C)C)cc1,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1
135,CHEMBL2178950,0.22,O=C(N)c1nc(c(C)nc1)-c1ccc(C2CCC(C(=O)O)CC2)cc1,Cc1ncc(C(N)=O)nc1-c1ccc(C2CCC(C(=O)O)CC2)cc1
136,CHEMBL2178393,2.0,S(CCc1sc(NC(=O)Cc2ccccc2)nn1)CCc1sc(N)nn1,Nc1nnc(CCSCCc2nnc(NC(=O)Cc3ccccc3)s2)s1
137,CHEMBL1809049,4.0,Clc1c(-c2n3c(nc2)C=CC=C3)nc(Nc2c(OC)cc(OC3CCN(C(=O)C)CC3)cc2)nc1,COc1cc(OC2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1
138,CHEMBL1373079,2.71,O(C)c1ccc(C=2Nc3c(C(=O)C=2)cccc3)cc1,COc1ccc(-c2cc(=O)c3ccccc3[nH]2)cc1
139,CHEMBL74380,0.69999999,O=C(OC1C(C)C(O)C(C)C(O)C(C)/C=C/C=C(/C)\C(=O)NC=2C(=O)c3c(O)c(C)c4OC(C)(C(=O)c4c3C(=O)C=2)O/C=C/C(OC)C1C)C,COC1/C=C/OC2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)C=C(NC(=O)/C(C)=C\C=C\C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C4=O
140,CHEMBL257600,3.6700001,Clc1cc2c(Cn3c(-c4n(C)cc(C#N)c4)c4C(=O)N(C)C(=O)N(CC5CC5)c4n3)ccnc2cc1,Cn1cc(C#N)cc1-c1c2c(=O)n(C)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12
141,CHEMBL1362558,0.87,Clc1cc(C(=O)NC=2SN(C)C(=O)N=2)ccc1,Cn1sc(NC(=O)c2cccc(Cl)c2)nc1=O
142,CHEMBL2059861,2.8299999,O=C(Nc1c(C)ccc(-c2n(C)ccn2)c1)c1ccc(OCc2ncccc2)cc1,Cc1ccc(-c2nccn2C)cc1NC(=O)c1ccc(OCc2ccccn2)cc1
143,CHEMBL235191,0.81999999,O=C(Nc1ccc(C(=O)Nc2c(N)cccc2)cc1)C,CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1
144,CHEMBL197536,1.0,O=C1c2c(OC(N3CCOCC3)=C1)cc(O)cc2,O=c1cc(N2CCOCC2)oc2cc(O)ccc12
145,CHEMBL1086580,3.0699999,FC(F)(F)c1ccc(-c2nc(O)c3c(n2)CCSC3)cc1,Oc1nc(-c2ccc(C(F)(F)F)cc2)nc2c1CSCC2
146,CHEMBL1290331,3.0699999,Clc1c(N2CCN(C(=O)COCc3ncsc3)CC2)ccc(Cl)c1,O=C(COCc1cscn1)N1CCN(c2ccc(Cl)cc2Cl)CC1
147,CHEMBL203370,1.6,O=C1N(c2ccc(O)cc2)C=Nc2c1ccc(O)c2,O=c1c2ccc(O)cc2ncn1-c1ccc(O)cc1
148,CHEMBL1945035,1.58,Fc1c(CCNCc2c(CCNC[C@H](O)c3c4SC(=O)Nc4c(O)cc3)cccc2)cccc1,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccccc3CNCCc3ccccc3F)c2s1
149,CHEMBL551360,2.6199999,O=C(Nc1c2c(C(=O)N(C(CO)CO)C=C2)ccc1)CC12CC3CC(C1)CC(C2)C3,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2c(=O)n(C(CO)CO)ccc12
150,CHEMBL1783284,3.3699999,Fc1c(-c2c(OC)nc(OC)cc2)c2nnc(C(=O)NC3CC3)c(N)c2cc1,COc1ccc(-c2c(F)ccc3c(N)c(C(=O)NC4CC4)nnc23)c(OC)n1
151,CHEMBL1909734,2.6800001,Clc1c(-c2[nH]nnc2)cccc1,Clc1ccccc1-c1cnn[nH]1
152,CHEMBL1481866,1.7,O=[N+]([O-])c1c(Oc2c3ncccc3ccc2)ccc(C(=O)N)c1,NC(=O)c1ccc(Oc2cccc3cccnc23)c([N+](=O)[O-])c1
153,CHEMBL1831079,2.21,O=C(Nc1c(C(=O)N)sc(-c2cc(O)ccc2)c1)N,NC(=O)Nc1cc(-c2cccc(O)c2)sc1C(N)=O
154,CHEMBL437,-0.37,S(=O)(=O)(Nc1sccn1)c1ccc(N)cc1,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
155,CHEMBL272105,2.49,S(Cc1c(F)c(F)ccc1)c1nc(N[C@@H](CO)C)c2N=C(C(=O)OC)C(=O)Nc2n1,COC(=O)c1nc2c(N[C@H](C)CO)nc(SCc3cccc(F)c3F)nc2[nH]c1=O
156,CHEMBL1940108,3.1099999,O=C(Nc1cc(OC)ccc1)Cn1ncc(Oc2ncnc3c2cc(OC)c(OC)c3)c1,COc1cccc(NC(=O)Cn2cc(Oc3ncnc4cc(OC)c(OC)cc34)cn2)c1
157,CHEMBL370252,0.74000001,Fc1cc2C(=O)C(C(=O)O)=CN3C(C)CCc(c23)c1,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23
158,CHEMBL205245,1.61,Clc1n(Cc2c(C(=O)N3C[C@H](O)CC3)c3C(=O)N(C)C(=O)N(CC(C)C)c3s2)c(C)nc1Cl,Cc1nc(Cl)c(Cl)n1Cc1sc2c(c1C(=O)N1CC[C@@H](O)C1)c(=O)n(C)c(=O)n2CC(C)C
159,CHEMBL2070946,1.2,O=C(NC1(C#N)CC1)[C@H]1[C@H](C(=O)N2CCN(c3sc(C#N)cn3)CC2)CCCC1,N#Cc1cnc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)s1
160,CHEMBL443320,-1.34,N=C(Nc1cc(C)c(C)cc1)N,Cc1ccc(NC(=N)N)cc1C
161,CHEMBL1779497,1.26,Clc1c(C(=O)NCC2CCCCC2)cc(N2C(=O)NC(=O)C=N2)cc1,O=C(NCC1CCCCC1)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl
162,CHEMBL1332736,1.3,O=C(Oc1ccccc1)N1CCOCC1,O=C(Oc1ccccc1)N1CCOCC1
163,CHEMBL2070948,1.9,O=C(NC1(C#N)CC1)[C@H]1[C@H](C(=O)N2CCN(c3sc(C(C#N)(C)C)cn3)CC2)CCCC1,CC(C)(C#N)c1cnc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)s1
164,CHEMBL1732699,3.0,FC(F)(F)c1n2N=C(N3CCCCC3)C=Cc2nn1,FC(F)(F)c1nnc2ccc(N3CCCCC3)nn12
165,CHEMBL1917433,0.20999999,Clc1ccc(Sc2c(C)n(CC(=O)O)c3c2c(NS(=O)(=O)C)ccc3)cc1,Cc1c(Sc2ccc(Cl)cc2)c2c(NS(C)(=O)=O)cccc2n1CC(=O)O
166,CHEMBL2141746,1.55,S(=O)(=O)(N1CCCC1)c1cnc(SCC(=O)NCCC)cc1,CCCNC(=O)CSc1ccc(S(=O)(=O)N2CCCC2)cn1
167,CHEMBL256576,2.8199999,O=C([C@H](Oc1c2c(Nc3cc4c(n(Cc5ncccc5)nc4)cc3)ncnc2ccc1)C)N1CCOCC1,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N1CCOCC1
168,CHEMBL87388,3.52,O(C)c1ccc(Cn2cc3N(CC(C)C)C(=O)N(C)C(=O)c3c2)cc1,COc1ccc(Cn2cc3c(=O)n(C)c(=O)n(CC(C)C)c3c2)cc1
169,CHEMBL150606,3.2,Clc1cc(F)c(Nc2ncnc3c2cc(OC)c(OCCn2ncnc2)c3)cc1,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCn1cncn1
170,CHEMBL8809,1.09,Clc1c(OC)c(C(=O)NC[C@H]2N(CC)CCC2)c(O)c(Cl)c1,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC
171,CHEMBL1233655,0.55000001,S(=O)(=O)(Nc1c(F)ncc(-c2c(C)nc(NC(=O)C)s2)c1)c1c(C)nc(C)s1,CC(=O)Nc1nc(C)c(-c2cnc(F)c(NS(=O)(=O)c3sc(C)nc3C)c2)s1
172,CHEMBL384962,1.78,FC(F)(F)c1cc2c(-c3c(C)n(CC(=O)O)c4c3cc(C)cc4)ccnc2cc1,Cc1ccc2c(c1)c(-c1ccnc3ccc(C(F)(F)F)cc13)c(C)n2CC(=O)O
173,CHEMBL1542764,1.4299998999999999,S(C)c1c(C(=O)Nc2sccn2)cccn1,CSc1ncccc1C(=O)Nc1nccs1
174,CHEMBL2181927,2.51,O=C(N)C=1[C@@H](c2c(OC)cc(C#N)cc2)c2c(OCC)ncc(C)c2NC=1C,CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2
175,CHEMBL2334590,2.49,ClC1=Cn2c(c(C)nc2C=C1)-c1nc(N)ncc1,Cc1nc2ccc(Cl)cn2c1-c1ccnc(N)n1
176,CHEMBL1480987,2.3099998999999998,O=C(OC1CC(C)(C)CC(C)C1)C(O)c1ccccc1,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1
177,CHEMBL2335898,3.3399998999999996,O=C(N[C@H](C)c1ccc(Nc2nc3c(cc(-c4ccncc4)cc3)cn2)cc1)C1N(C)CCCC1,C[C@@H](NC(=O)C1CCCCN1C)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1
178,CHEMBL401193,4.1300001,O=C(N(C)C)CN1CCN(CCc2c(-c3cc(C)cc(C)c3)[nH]c3sc(C(C(=O)N4C5CCC4CC5)(C)C)cc23)CC1,Cc1cc(C)cc(-c2[nH]c3sc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2CCN2CCN(CC(=O)N(C)C)CC2)c1
179,CHEMBL1950851,3.1199999,Fc1ccc(CCN2C[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC)C)C(C)(C)C)CCC2)cc1,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(F)cc2)C1)C(C)(C)C
180,CHEMBL2035030,2.2,NC1(c2ccc(-c3c(-c4ccccc4)c4c(cn3)ccnc4)cc2)CCC1,NC1(c2ccc(-c3ncc4ccncc4c3-c3ccccc3)cc2)CCC1
181,CHEMBL111955,1.77,S(=O)(=O)(NC=1C(=O)N(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)C(c2ccccc2)=CC=1)C,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NS(C)(=O)=O)c1=O)C(=O)C(F)(F)F
182,CHEMBL316388,1.5,FC(F)(F)[C@](O)(C(=O)N1[C@@H](C)CN(C(=O)c2ccc(C#N)cc2)[C@H](C)C1)C,C[C@H]1CN(C(=O)c2ccc(C#N)cc2)[C@H](C)CN1C(=O)[C@@](C)(O)C(F)(F)F
183,CHEMBL248380,2.5,Fc1cc2c(N[C@@H](C(=O)O)C)c(C#N)c(-c3ccc(-c4c(OCC)cccc4)cc3)nc2cc1,CCOc1ccccc1-c1ccc(-c2nc3ccc(F)cc3c(N[C@H](C)C(=O)O)c2C#N)cc1
184,CHEMBL235581,1.49,Clc1c(C(=O)NCC23CC4CC(C2)CC(C3)C4)cc(CC2CCNCC2)cc1,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CC2CCNCC2)ccc1Cl
185,CHEMBL1682940,3.1700001,S(=O)(=O)(C)c1c(-c2ccccc2)nc2c(c1C(=O)N[C@@H](CC)c1ccccc1)cccc2,CC[C@H](NC(=O)c1c(S(C)(=O)=O)c(-c2ccccc2)nc2ccccc12)c1ccccc1
186,CHEMBL1471868,3.1900001000000002,Fc1ccc(NC(=O)c2c(Oc3ccccc3)nccc2)cc1,O=C(Nc1ccc(F)cc1)c1cccnc1Oc1ccccc1
187,CHEMBL1076211,1.65,O=C(C(CN1CCCCC1)C)c1ccc(C)cc1,Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1
188,CHEMBL1951022,2.8,S(=O)(=O)(C)c1nc(C)c(Nc2c(C)c(OC3CCN(C(=O)OC(C)C)CC3)ncn2)cc1,Cc1nc(S(C)(=O)=O)ccc1Nc1ncnc(OC2CCN(C(=O)OC(C)C)CC2)c1C
189,CHEMBL1987793,3.8900001000000004,O=C(O)c1n(CCCOc2c3c(ccc2)cccc3)c2c(c1-c1c(C)cccc1)cccc2,Cc1ccccc1-c1c(C(=O)O)n(CCCOc2cccc3ccccc23)c2ccccc12
190,CHEMBL1947155,2.28,O=C1Sc2c([C@@H](O)CNCCc3ccc(-c4c(CN[C@H](C)c5ccccc5)cccc4)cc3)ccc(O)c2N1,C[C@@H](NCc1ccccc1-c1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1)c1ccccc1
191,CHEMBL1939418,2.75,Clc1c(F)ccc(Nc2nc(N)nc3[nH]cnc23)c1,Nc1nc(Nc2ccc(F)c(Cl)c2)c2nc[nH]c2n1
192,CHEMBL398295,3.97,S(CCC)c1nc(N[C@H]2[C@H](c3ccccc3)C2)c2nnn([C@H]3[C@H](O)[C@H](O)[C@@H](O)C3)c2n1,CCCSc1nc(N[C@@H]2C[C@H]2c2ccccc2)c2nnn([C@@H]3C[C@H](O)[C@@H](O)[C@H]3O)c2n1
193,CHEMBL174107,-0.83999997,S(C)c1ccc(N2C(C)(C)N=C(N)N=C2N)cc1,CSc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1
194,CHEMBL2089280,1.6,O=[S@@]1(c2cc(-c3ccc(C)cc3)ccc2)=NC(=O)[C@H](C)N1,Cc1ccc(-c2cccc([S@]3(=O)=NC(=O)[C@H](C)N3)c2)cc1
195,CHEMBL139347,2.4000001,FC(F)(F)c1cc(-c2nc(N)nc(N)n2)ccc1,Nc1nc(N)nc(-c2cccc(C(F)(F)F)c2)n1
196,CHEMBL1623,3.3900001000000004,Clc1ccc(C(N2CCN(Cc3cc(C)ccc3)CC2)c2ccccc2)cc1,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1
197,CHEMBL2171034,1.79,Clc1c(Cl)ccc(OC2CCN(C3CCN(C(=O)NS(=O)(=O)c4ccc(F)cc4)CC3)CC2)c1,O=C(NS(=O)(=O)c1ccc(F)cc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
198,CHEMBL1689115,1.01,Clc1cc(CN2CCN(S(=O)(=O)Cc3ccccc3)CCC2)c(OCC(=O)O)cc1,O=C(O)COc1ccc(Cl)cc1CN1CCCN(S(=O)(=O)Cc2ccccc2)CC1
199,CHEMBL1628691,3.6199999,Clc1c(Cl)cccc1-n1c(NCc2c(Oc3ncccc3)cccc2)nnn1,Clc1cccc(-n2nnnc2NCc2ccccc2Oc2ccccn2)c1Cl
200,CHEMBL1515447,2.3599999,Clc1ccc(C(N2CCN(C)CCC2)c2ccccc2)cc1,CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
201,CHEMBL559968,1.29,Clc1c(C(=O)NCCc2c(Cl)cccc2)cc(N2C(=O)NC(=O)C=N2)cc1,O=C(NCCc1ccccc1Cl)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl
202,CHEMBL1180299,1.1,Clc1cc2NC=3C(=O)NN(Cc4ncccc4)C(=O)C=3C(=O)c2cc1,O=c1[nH]n(Cc2ccccn2)c(=O)c2c(=O)c3ccc(Cl)cc3[nH]c12
203,CHEMBL2335897,2.1500001,O=C(N[C@H](C)c1ccc(Nc2nc3c(cc(-c4ccncc4)cc3)cn2)cc1)[C@@H]1NCCCC1,C[C@@H](NC(=O)[C@H]1CCCCN1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1
204,CHEMBL204476,1.98,O=C(N1C[C@H](O)CC1)c1c(Cc2c3c(nccc3)ccc2)sc2N(CC(C)C)C(=O)N(C)C(=O)c12,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3cccc4ncccc34)sc21
205,CHEMBL2164680,3.5,Fc1cc2c([nH]c3c2CN(C(=O)[C@H]2[C@H](C(=O)N[C@H](C#N)C)CCCC2)CC3)cc1,C[C@@H](C#N)NC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCc2[nH]c3ccc(F)cc3c2C1
206,CHEMBL109396,1.17,S(=O)(=O)(NC=1C(=O)N(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)C(c2ccccc2)=CC=1)N,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NS(N)(=O)=O)c1=O)C(=O)C(F)(F)F
207,CHEMBL551765,2.53,Clc1c(C(=O)NCC2CCCCCC2)cc(-c2c(N3CCC(C(=O)O)CC3)nccc2)cc1,O=C(NCC1CCCCCC1)c1cc(-c2cccnc2N2CCC(C(=O)O)CC2)ccc1Cl
208,CHEMBL14690,1.13,Clc1ccc(CNC(SCCCc2nc[nH]c2)=N)cc1,N=C(NCc1ccc(Cl)cc1)SCCCc1c[nH]cn1
209,CHEMBL2089276,1.3,Cc1ccc(-c2cc(-c3n[nH]nn3)ccc2)cc1,Cc1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1
210,CHEMBL1917461,0.34999999,Clc1ccc(Sc2c(C)n(CC(=O)O)c3c2nc(C)cc3)cc1,Cc1ccc2c(n1)c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O
211,CHEMBL366080,1.8,O=C(Nc1cc(Nc2nc(N(C)C3CCN(C)CC3)ncc2)c(C)cc1)c1cc(N2CCOCC2)ncc1,Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1Nc1ccnc(N(C)C2CCN(C)CC2)n1
212,CHEMBL306262,3.2,O=C1N(C)[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](CC)C)C(=O)N[C@@H](CO)C(=O)N[C@H]([C@@H](O)C)C(=O)NCC(=O)O[C@H](CCCCCC)[C@H]1C,CCCCCC[C@H]1OC(=O)CNC(=O)[C@@H]([C@H](C)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@H](C)CC)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]1C
213,CHEMBL1950724,0.81999999,O=C(N[C@H](C(=O)N[C@@H]1CN(C(=O)c2ccccc2)CC1)C1CCCCC1)[C@@H](NC)C,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCN(C(=O)c2ccccc2)C1)C1CCCCC1
214,CHEMBL2059864,3.1900001000000002,O=C(Nc1c(C)ccc(-c2[nH]c(C)cn2)c1)c1ccc(OCc2ncccc2)cc1,Cc1cnc(-c2ccc(C)c(NC(=O)c3ccc(OCc4ccccn4)cc3)c2)[nH]1
215,CHEMBL1165028,3.3,S(CCNC(=O)c1ccccc1)Cc1ccccc1,O=C(NCCSCc1ccccc1)c1ccccc1
216,CHEMBL2158836,2.5,Clc1c(Cl)ccc(OC2CCN(CC3CCN([C@@H](C(=O)O)Cc4ccccc4)CC3)CC2)c1,O=C(O)[C@@H](Cc1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
217,CHEMBL205807,2.3499999,O=C(N1C[C@H](O)CC1)c1c(Cc2c3c([nH]c2)cccc3)sc2N(CC(C)C)C(=O)N(C)C(=O)c12,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3c[nH]c4ccccc34)sc21
218,CHEMBL576068,1.73,Fc1cnc([C@@H](Nc2nc(Nc3n[nH]c(C)c3)c(C)nc2)C)cc1,Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)cnc2C)n[nH]1
219,CHEMBL142715,3.3,O(Cc1ccc(-c2ccccc2)cc1)c1cc2c(cc1)CC(CCN1CCCCC1)CC2,c1ccc(-c2ccc(COc3ccc4c(c3)CCC(CCN3CCCCC3)C4)cc2)cc1
220,CHEMBL409493,2.3099998999999998,O=C(Nc1c(N)cccc1)c1ccc(C2CCN(Cc3ccc(C(=O)NC4CC4)cc3)CC2)cc1,Nc1ccccc1NC(=O)c1ccc(C2CCN(Cc3ccc(C(=O)NC4CC4)cc3)CC2)cc1
221,CHEMBL1945297,2.4100001,Clc1c(CCNCc2cc(CC(NC[C@H](O)c3c4SC(=O)Nc4c(O)cc3)C)ccc2)c(Cl)ccc1,CC(Cc1cccc(CNCCc2c(Cl)cccc2Cl)c1)NC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12
222,CHEMBL2321991,0.61000001,Clc1c(Cl)ccc([C@]2(CCO)CNCCC2)c1,OCC[C@]1(c2ccc(Cl)c(Cl)c2)CCCNC1
223,CHEMBL2164670,3.5699998999999996,Fc1ccc(CN2CCN(C(=O)[C@H]3[C@H](C(=O)NC(C#N)c4c(OC)cccc4)CCCC3)CC2)cc1,COc1ccccc1C(C#N)NC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCN(Cc2ccc(F)cc2)CC1
224,CHEMBL182150,3.1300001,Fc1c(F)ccc(C(=O)NC2CCC(Nc3nc(N(C)C)c4c(n3)cccc4)CC2)c1,CN(C)c1nc(NC2CCC(NC(=O)c3ccc(F)c(F)c3)CC2)nc2ccccc12
225,CHEMBL1788268,1.5599999,O=C(CCc1ccccc1)c1c(OC[C@H](O)CNCCC)cccc1,CCCNC[C@@H](O)COc1ccccc1C(=O)CCc1ccccc1
226,CHEMBL1180288,0.69999999,Clc1cc2nc3C(=O)NN(C(c4ccncc4)C4CC4)C(=O)c3c(O)c2cc1,O=c1[nH]n(C(c2ccncc2)C2CC2)c(=O)c2c(O)c3ccc(Cl)cc3nc12
227,CHEMBL2158792,2.0799999,Clc1c(C)cc(OC2CCN(CC3CCN([C@](C(=O)O)(Cc4ccc(F)cc4)C)CC3)CC2)cc1,Cc1cc(OC2CCN(CC3CCN([C@@](C)(Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc1Cl
228,CHEMBL490512,3.77,O=C(CCc1ccccc1)c1ccccc1,O=C(CCc1ccccc1)c1ccccc1
229,CHEMBL813,-0.89999998,O=C(O)/C(=C\c1n(Cc2ccc(C(=O)O)cc2)c(CCCC)nc1)/Cc1sccc1,CCCCc1ncc(/C=C(/Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1
230,CHEMBL2158835,2.5,Clc1c(Cl)ccc(OC2CCN(CC3CCN([C@H](C(=O)O)Cc4ccccc4)CC3)CC2)c1,O=C(O)[C@H](Cc1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
231,CHEMBL75880,3.02,C(CC1NCCCC1)(C1CCCCC1)C1CCCCC1,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1
232,CHEMBL1762545,3.9000001,O(C)c1cc(Nc2nc(N(C)c3c(C)ccc(CO)c3)ccn2)cc(N2CCOCC2)c1,COc1cc(Nc2nccc(N(C)c3cc(CO)ccc3C)n2)cc(N2CCOCC2)c1
233,CHEMBL1975242,1.9400001,O=C(Nc1sc2N=CNC(=O)c2n1)c1ccccc1,O=C(Nc1nc2c(=O)[nH]cnc2s1)c1ccccc1
234,CHEMBL1682948,3.72,[SH0](=O)(C)c1c(-c2ccc(F)cc2)nc2c(c1C(=O)N[C@@H](CC)c1ccccc1)cccc2,CC[C@H](NC(=O)c1c(S(C)=O)c(-c2ccc(F)cc2)nc2ccccc12)c1ccccc1
235,CHEMBL2331753,2.27,S(=O)(=O)(N1C[C@@H](N2C(=O)NC(=O)C(C)=C2)CCC1)c1cc(Oc2cc(C(F)(F)F)ccc2)c(O)cc1,Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(O)c(Oc4cccc(C(F)(F)F)c4)c3)C2)c(=O)[nH]c1=O
236,CHEMBL74355,1.7,Fc1ccc(CCN2CCC([C@@H](O)c3c(OC)c(OC)ccc3)CC2)cc1,COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC
237,CHEMBL250540,2.4300001,O(C)c1cc2c(nc(N[C@@H]3C[C@@H](NCc4cscc4)CCC3)cc2)cc1,COc1ccc2nc(N[C@H]3CCC[C@H](NCc4ccsc4)C3)ccc2c1
238,CHEMBL1559730,3.2,CN1CCN(c2ncnc3c2sc2nc(C)cc(C)c32)CC1,Cc1cc(C)c2c(n1)sc1c(N3CCN(C)CC3)ncnc12
239,CHEMBL2086650,3.27,S(=O)(=O)(C)c1ccc(COc2cnc(N3CCN(C(OC(C)(C)C)=O)CC3)nc2)cc1,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1
240,CHEMBL237616,0.75,O=C(COc1ccccc1)N1CCOCC1,O=C(COc1ccccc1)N1CCOCC1
241,CHEMBL1607641,0.97000003,O=C(Nc1ccccc1)c1c(C)nns1,Cc1nnsc1C(=O)Nc1ccccc1
242,CHEMBL1201373,1.0700001000000001,O=C(O[C@@H]1[C@@H]2[C@@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@@H](C)C=CC2=C[C@H](C)C1)[C@H](CC)C,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21
